"","Member_ID","Landing","Visits"
"49776","L8615651","Pay_Claims",0
"49777","A8717934","Pay_Claims",0
"49778","Z7537686","Pay_Claims",0
"49779","C7444461","Pay_Claims",2
"49780","I5279314","Pay_Claims",1
"49781","M9554480","Pay_Claims",29
"49782","N6651217","Pay_Claims",0
"49783","P9469447","Pay_Claims",2
"49784","M7192681","Pay_Claims",1
"49785","U0467185","Pay_Claims",1
"49786","Z4779533","Pay_Claims",0
"49787","X1091835","Pay_Claims",0
"49788","W9324291","Pay_Claims",0
"49789","C7763516","Pay_Claims",2
"49790","E0849443","Pay_Claims",0
"49791","S8085414","Pay_Claims",0
"49792","D2122105","Pay_Claims",0
"49793","Z0130452","Pay_Claims",1
"49794","D4247291","Pay_Claims",0
"49795","R1231420","Pay_Claims",1
"49796","Q9057620","Pay_Claims",75
"49797","O7170342","Pay_Claims",1
"49798","G7365651","Pay_Claims",0
"49799","M4340630","Pay_Claims",0
"49800","L2105887","Pay_Claims",0
"49801","K7570955","Pay_Claims",0
"49802","N4551325","Pay_Claims",0
"49803","Y1798310","Pay_Claims",0
"49804","K8362863","Pay_Claims",0
"49805","L3741992","Pay_Claims",0
"49806","H7061714","Pay_Claims",2
"49807","E8594090","Pay_Claims",1
"49808","F8051031","Pay_Claims",1
"49809","U8177252","Pay_Claims",326
"49810","Q3275530","Pay_Claims",0
"49811","L0465042","Pay_Claims",0
"49812","I0928688","Pay_Claims",2
"49813","L9357869","Pay_Claims",0
"49814","S9939519","Pay_Claims",0
"49815","H8687072","Pay_Claims",1
"49816","S7262806","Pay_Claims",1
"49817","D0042229","Pay_Claims",0
"49818","R0479741","Pay_Claims",253
"49819","O7383064","Pay_Claims",0
"49820","S3198955","Pay_Claims",0
"49821","W4687799","Pay_Claims",0
"49822","D8018854","Pay_Claims",0
"49823","Z2340610","Pay_Claims",1
"49824","C0127148","Pay_Claims",1
"49825","P9427368","Pay_Claims",0
"49826","Q7740044","Pay_Claims",144
"49827","B6653135","Pay_Claims",0
"49828","R6224342","Pay_Claims",1
"49829","F6874714","Pay_Claims",0
"49830","V7593808","Pay_Claims",53
"49831","O8597724","Pay_Claims",0
"49832","U8808058","Pay_Claims",11
"49833","L8814491","Pay_Claims",0
"49834","O5766592","Pay_Claims",0
"49835","W0244402","Pay_Claims",37
"49836","M1089861","Pay_Claims",1
"49837","E4021474","Pay_Claims",0
"49838","L4746510","Pay_Claims",350
"49839","H0639093","Pay_Claims",0
"49840","M5569772","Pay_Claims",76
"49841","F6044347","Pay_Claims",0
"49842","E3586603","Pay_Claims",0
"49843","Y4829574","Pay_Claims",11
"49844","N3316848","Pay_Claims",43
"49845","Y7676778","Pay_Claims",0
"49846","V5063524","Pay_Claims",0
"49847","F6072248","Pay_Claims",0
"49848","U7289947","Pay_Claims",0
"49849","H3698937","Pay_Claims",0
"49850","E5743574","Pay_Claims",1
"49851","O8281370","Pay_Claims",0
"49852","P7507150","Pay_Claims",197
"49853","Q0472159","Pay_Claims",168
"49854","X3592242","Pay_Claims",37
"49855","S9093006","Pay_Claims",0
"49856","B3747315","Pay_Claims",262
"49857","D5420916","Pay_Claims",0
"49858","C8053256","Pay_Claims",0
"49859","X8046510","Pay_Claims",0
"49860","Y4559197","Pay_Claims",0
"49861","B7703505","Pay_Claims",0
"49862","Q5592437","Pay_Claims",0
"49863","B9347173","Pay_Claims",0
"49864","R6450925","Pay_Claims",1
"49865","L1295001","Pay_Claims",0
"49866","W6569269","Pay_Claims",0
"49867","V2878272","Pay_Claims",0
"49868","M8256029","Pay_Claims",0
"49869","Y9916030","Pay_Claims",0
"49870","A8917434","Pay_Claims",17
"49871","U2809922","Pay_Claims",0
"49872","M0286670","Pay_Claims",0
"49873","Q2248673","Pay_Claims",0
"49874","C4889862","Pay_Claims",82
"49875","L7638111","Pay_Claims",258
"49876","D9828978","Pay_Claims",0
"49877","W1625884","Pay_Claims",0
"49878","N0573253","Pay_Claims",0
"49879","M1973555","Pay_Claims",0
"49880","U4864984","Pay_Claims",0
"49881","K6184038","Pay_Claims",0
"49882","S4251635","Pay_Claims",0
"49883","K6045027","Pay_Claims",0
"49884","G1831563","Pay_Claims",0
"49885","U4264627","Pay_Claims",0
"49886","A9404584","Pay_Claims",0
"49887","D5797541","Pay_Claims",0
"49888","L0661434","Pay_Claims",0
"49889","H8775406","Pay_Claims",1
"49890","Q7337801","Pay_Claims",1
"49891","A9990911","Pay_Claims",0
"49892","C9973989","Pay_Claims",0
"49893","D2855575","Pay_Claims",0
"49894","M5577422","Pay_Claims",0
"49895","E7642159","Pay_Claims",0
"49896","L4226054","Pay_Claims",182
"49897","A0074339","Pay_Claims",0
"49898","D1960326","Pay_Claims",0
"49899","H1458919","Pay_Claims",0
"49900","J9575840","Pay_Claims",1
"49901","Y1392084","Pay_Claims",0
"49902","S0210646","Pay_Claims",0
"49903","X5167340","Pay_Claims",175
"49904","K5432895","Pay_Claims",69
"49905","Y5670480","Pay_Claims",0
"49906","P0309224","Pay_Claims",0
"49907","H4479812","Pay_Claims",2
"49908","L8003699","Pay_Claims",1
"49909","C2332779","Pay_Claims",0
"49910","R2144156","Pay_Claims",0
"49911","U5723665","Pay_Claims",21
"49912","P6997845","Pay_Claims",0
"49913","F6044635","Pay_Claims",0
"49914","Q4436327","Pay_Claims",0
"49915","C7061190","Pay_Claims",0
"49916","T3895808","Pay_Claims",0
"49917","C3619582","Pay_Claims",140
"49918","M5353075","Pay_Claims",0
"49919","O9714041","Pay_Claims",0
"49920","L8493640","Pay_Claims",0
"49921","W0754634","Pay_Claims",0
"49922","P0385689","Pay_Claims",1
"49923","M2545504","Pay_Claims",309
"49924","V3405736","Pay_Claims",0
"49925","O9631355","Pay_Claims",0
"49926","U6151075","Pay_Claims",4
"49927","O5078967","Pay_Claims",0
"49928","O6748164","Pay_Claims",0
"49929","Z4335793","Pay_Claims",315
"49930","J8662931","Pay_Claims",242
"49931","B6645623","Pay_Claims",0
"49932","C1171289","Pay_Claims",0
"49933","Y0150873","Pay_Claims",0
"49934","T0790277","Pay_Claims",0
"49935","H0682778","Pay_Claims",0
"49936","X4432645","Pay_Claims",0
"49937","S6621207","Pay_Claims",0
"49938","G3010868","Pay_Claims",0
"49939","E4209027","Pay_Claims",0
"49940","J0622149","Pay_Claims",0
"49941","B3516457","Pay_Claims",0
"49942","G2882223","Pay_Claims",1
"49943","S9069602","Pay_Claims",0
"49944","L6195907","Pay_Claims",0
"49945","B7008265","Pay_Claims",7
"49946","A1316828","Pay_Claims",0
"49947","A1646226","Pay_Claims",0
"49948","T7899238","Pay_Claims",1
"49949","B6032271","Pay_Claims",2
"49950","N3185615","Pay_Claims",0
"49951","P8475918","Pay_Claims",70
"49952","W1363644","Pay_Claims",0
"49953","K5401625","Pay_Claims",109
"49954","X0584006","Pay_Claims",121
"49955","P3999443","Pay_Claims",16
"49956","F2372682","Pay_Claims",0
"49957","A6316967","Pay_Claims",0
"49958","W1803325","Pay_Claims",0
"49959","R0432392","Pay_Claims",0
"49960","Y7715773","Pay_Claims",0
"49961","S0614935","Pay_Claims",0
"49962","A4656740","Pay_Claims",355
"49963","D4160190","Pay_Claims",9
"49964","B1369259","Pay_Claims",0
"49965","M9402438","Pay_Claims",56
"49966","X3201744","Pay_Claims",0
"49967","G8356868","Pay_Claims",0
"49968","S5079426","Pay_Claims",0
"49969","P6703789","Pay_Claims",0
"49970","E4424987","Pay_Claims",1
"49971","W9080812","Pay_Claims",0
"49972","A3813974","Pay_Claims",29
"49973","Y4935658","Pay_Claims",0
"49974","S7895257","Pay_Claims",0
"49975","Y9262529","Pay_Claims",261
"49976","E7686611","Pay_Claims",0
"49977","Q1507601","Pay_Claims",0
"49978","D1211739","Pay_Claims",296
"49979","O3162389","Pay_Claims",0
"49980","V0883623","Pay_Claims",0
"49981","G2259952","Pay_Claims",0
"49982","I1322277","Pay_Claims",0
"49983","D7678907","Pay_Claims",0
"49984","H7612612","Pay_Claims",0
"49985","T3583058","Pay_Claims",0
"49986","C3817081","Pay_Claims",112
"49987","S6070259","Pay_Claims",0
"49988","L2956144","Pay_Claims",0
"49989","N7002767","Pay_Claims",0
"49990","T0097862","Pay_Claims",0
"49991","Z7953594","Pay_Claims",0
"49992","X3421150","Pay_Claims",0
"49993","L2188295","Pay_Claims",0
"49994","E3167912","Pay_Claims",0
"49995","D3509599","Pay_Claims",0
"49996","E0198825","Pay_Claims",1
"49997","W4084080","Pay_Claims",2
"49998","C5148307","Pay_Claims",0
"49999","Y2376163","Pay_Claims",1
"50000","Q1476703","Pay_Claims",1
"50001","K9079154","Pay_Claims",2
"50002","U7428579","Pay_Claims",0
"50003","R9942958","Pay_Claims",108
"50004","Q9703721","Pay_Claims",0
"50005","X3983379","Pay_Claims",0
"50006","C3604033","Pay_Claims",0
"50007","W3901489","Pay_Claims",0
"50008","Q1520691","Pay_Claims",1
"50009","S3756769","Pay_Claims",0
"50010","R3634958","Pay_Claims",1
"50011","O4226756","Pay_Claims",0
"50012","N0542804","Pay_Claims",0
"50013","U5293670","Pay_Claims",0
"50014","Q8176633","Pay_Claims",0
"50015","X3535680","Pay_Claims",45
"50016","I2873926","Pay_Claims",12
"50017","T3166540","Pay_Claims",1
"50018","L2398592","Pay_Claims",0
"50019","J4051299","Pay_Claims",0
"50020","Q7999997","Pay_Claims",1
"50021","U3578612","Pay_Claims",202
"50022","E1805084","Pay_Claims",0
"50023","J1901193","Pay_Claims",1
"50024","J9782660","Pay_Claims",0
"50025","D7225070","Pay_Claims",0
"50026","C7462572","Pay_Claims",81
"50027","R0662663","Pay_Claims",0
"50028","E0882809","Pay_Claims",0
"50029","P2721751","Pay_Claims",2
"50030","X3733838","Pay_Claims",147
"50031","P0556777","Pay_Claims",0
"50032","E1803186","Pay_Claims",2
"50033","X0116178","Pay_Claims",0
"50034","V3236557","Pay_Claims",0
"50035","A6049939","Pay_Claims",19
"50036","G7451241","Pay_Claims",0
"50037","W3560507","Pay_Claims",0
"50038","J3364455","Pay_Claims",1
"50039","Z5583213","Pay_Claims",0
"50040","A2585484","Pay_Claims",0
"50041","M2078488","Pay_Claims",0
"50042","B3464744","Pay_Claims",0
"50043","A6163276","Pay_Claims",0
"50044","J3414497","Pay_Claims",169
"50045","O9844486","Pay_Claims",0
"50046","R2721409","Pay_Claims",0
"50047","Q5721273","Pay_Claims",165
"50048","C0925865","Pay_Claims",0
"50049","Y1054306","Pay_Claims",234
"50050","L6035018","Pay_Claims",0
"50051","L4904886","Pay_Claims",16
"50052","E5919021","Pay_Claims",0
"50053","V0902054","Pay_Claims",0
"50054","M6219309","Pay_Claims",0
"50055","L8111365","Pay_Claims",76
"50056","Z8208962","Pay_Claims",1
"50057","Y9732400","Pay_Claims",187
"50058","J8290029","Pay_Claims",0
"50059","G4074866","Pay_Claims",0
"50060","O3961181","Pay_Claims",112
"50061","U8758053","Pay_Claims",0
"50062","Q1230654","Pay_Claims",0
"50063","N1153782","Pay_Claims",0
"50064","Y7714349","Pay_Claims",1
"50065","C9666033","Pay_Claims",0
"50066","F8257433","Pay_Claims",0
"50067","R1389390","Pay_Claims",0
"50068","E2408917","Pay_Claims",1
"50069","T5234058","Pay_Claims",0
"50070","F6062404","Pay_Claims",160
"50071","P6168500","Pay_Claims",13
"50072","Z2514581","Pay_Claims",1
"50073","W8170655","Pay_Claims",64
"50074","V2875356","Pay_Claims",0
"50075","C4931507","Pay_Claims",127
"50076","M7163371","Pay_Claims",0
"50077","X2996750","Pay_Claims",0
"50078","Z4412419","Pay_Claims",192
"50079","P6754130","Pay_Claims",0
"50080","U9022944","Pay_Claims",84
"50081","P6123434","Pay_Claims",77
"50082","S0467754","Pay_Claims",0
"50083","E9717867","Pay_Claims",0
"50084","P0640954","Pay_Claims",0
"50085","F0305834","Pay_Claims",0
"50086","G2974068","Pay_Claims",0
"50087","T1696644","Pay_Claims",0
"50088","S6959520","Pay_Claims",0
"50089","T3217361","Pay_Claims",0
"50090","S3696840","Pay_Claims",0
"50091","T6111511","Pay_Claims",0
"50092","D1820115","Pay_Claims",2
"50093","Z2794486","Pay_Claims",2
"50094","X5318035","Pay_Claims",0
"50095","H1051094","Pay_Claims",0
"50096","K3742387","Pay_Claims",3
"50097","P8572784","Pay_Claims",0
"50098","K5195028","Pay_Claims",3
"50099","P1113701","Pay_Claims",1
"50100","U6641442","Pay_Claims",0
"50101","D6347602","Pay_Claims",0
"50102","U5559857","Pay_Claims",23
"50103","T3902659","Pay_Claims",1
"50104","F7959314","Pay_Claims",1
"50105","V9519391","Pay_Claims",0
"50106","J6616055","Pay_Claims",0
"50107","S2961874","Pay_Claims",0
"50108","G3503638","Pay_Claims",0
"50109","I1480502","Pay_Claims",0
"50110","L4140626","Pay_Claims",0
"50111","C3981507","Pay_Claims",169
"50112","N6084894","Pay_Claims",0
"50113","P0691224","Pay_Claims",0
"50114","I1817628","Pay_Claims",140
"50115","V3231879","Pay_Claims",0
"50116","K8896836","Pay_Claims",0
"50117","R8964938","Pay_Claims",0
"50118","O4416232","Pay_Claims",1
"50119","H6329041","Pay_Claims",0
"50120","M4856002","Pay_Claims",2
"50121","K7763882","Pay_Claims",38
"50122","T6522204","Pay_Claims",0
"50123","A4506853","Pay_Claims",0
"50124","P6857657","Pay_Claims",0
"50125","Y4162642","Pay_Claims",45
"50126","C8313454","Pay_Claims",0
"50127","T8774397","Pay_Claims",0
"50128","J9271667","Pay_Claims",2
"50129","D7170780","Pay_Claims",1
"50130","R5161422","Pay_Claims",0
"50131","S9059501","Pay_Claims",0
"50132","V2992087","Pay_Claims",0
"50133","B9535273","Pay_Claims",0
"50134","C6103986","Pay_Claims",0
"50135","Q1869583","Pay_Claims",275
"50136","H2940586","Pay_Claims",1
"50137","X1458428","Pay_Claims",96
"50138","K8317250","Pay_Claims",0
"50139","Q5664741","Pay_Claims",0
"50140","U3697528","Pay_Claims",0
"50141","H8469345","Pay_Claims",0
"50142","H9924242","Pay_Claims",0
"50143","A3643296","Pay_Claims",1
"50144","C3781691","Pay_Claims",0
"50145","P2764354","Pay_Claims",78
"50146","O4729533","Pay_Claims",364
"50147","C2378830","Pay_Claims",0
"50148","C8561010","Pay_Claims",0
"50149","J7225929","Pay_Claims",0
"50150","V3201806","Pay_Claims",0
"50151","H9100936","Pay_Claims",0
"50152","R8559946","Pay_Claims",0
"50153","S7334810","Pay_Claims",0
"50154","Z8177748","Pay_Claims",0
"50155","T3084302","Pay_Claims",0
"50156","Y8794342","Pay_Claims",0
"50157","F9659417","Pay_Claims",347
"50158","N2591677","Pay_Claims",0
"50159","T2653731","Pay_Claims",0
"50160","F1563649","Pay_Claims",0
"50161","L7376159","Pay_Claims",0
"50162","X5319240","Pay_Claims",0
"50163","R1050572","Pay_Claims",2
"50164","J2162814","Pay_Claims",0
"50165","V1151788","Pay_Claims",253
"50166","O9505415","Pay_Claims",1
"50167","X4938396","Pay_Claims",0
"50168","Q6461779","Pay_Claims",0
"50169","R4634819","Pay_Claims",0
"50170","R1620588","Pay_Claims",0
"50171","N2116596","Pay_Claims",0
"50172","S2813307","Pay_Claims",238
"50173","S8973027","Pay_Claims",0
"50174","K5298877","Pay_Claims",0
"50175","N7043659","Pay_Claims",1
"50176","E8516019","Pay_Claims",1
"50177","W8628299","Pay_Claims",31
"50178","I1622845","Pay_Claims",0
"50179","I1386153","Pay_Claims",0
"50180","O3306547","Pay_Claims",0
"50181","P4660861","Pay_Claims",12
"50182","Z8086141","Pay_Claims",0
"50183","U2978440","Pay_Claims",0
"50184","Z0898348","Pay_Claims",0
"50185","O8041461","Pay_Claims",237
"50186","A1415130","Pay_Claims",0
"50187","S5410705","Pay_Claims",0
"50188","Q6681503","Pay_Claims",0
"50189","T3497777","Pay_Claims",0
"50190","V7259239","Pay_Claims",0
"50191","T3812470","Pay_Claims",0
"50192","M0936818","Pay_Claims",1
"50193","F9779536","Pay_Claims",0
"50194","H1054623","Pay_Claims",0
"50195","T5378673","Pay_Claims",124
"50196","J1618453","Pay_Claims",0
"50197","E8092740","Pay_Claims",0
"50198","M8890368","Pay_Claims",0
"50199","O9131214","Pay_Claims",0
"50200","D8526450","Pay_Claims",0
"50201","J0608410","Pay_Claims",0
"50202","Z7988605","Pay_Claims",67
"50203","M4317708","Pay_Claims",0
"50204","Y9962047","Pay_Claims",0
"50205","S8756731","Pay_Claims",0
"50206","L4374393","Pay_Claims",0
"50207","F3253640","Pay_Claims",34
"50208","D2530620","Pay_Claims",0
"50209","T4780931","Pay_Claims",0
"50210","I4561405","Pay_Claims",0
"50211","Y5644151","Pay_Claims",269
"50212","Q7337338","Pay_Claims",87
"50213","J8795894","Pay_Claims",0
"50214","W5315232","Pay_Claims",0
"50215","O3331957","Pay_Claims",0
"50216","X8763571","Pay_Claims",0
"50217","H3286596","Pay_Claims",9
"50218","M7070129","Pay_Claims",0
"50219","B9426458","Pay_Claims",0
"50220","O8632350","Pay_Claims",0
"50221","N8198551","Pay_Claims",0
"50222","D9618063","Pay_Claims",0
"50223","P2842589","Pay_Claims",0
"50224","X2246778","Pay_Claims",0
"50225","M9514596","Pay_Claims",0
"50226","X4491326","Pay_Claims",0
"50227","U3302474","Pay_Claims",16
"50228","E1515859","Pay_Claims",0
"50229","E9858340","Pay_Claims",35
"50230","Y9484987","Pay_Claims",0
"50231","U6047863","Pay_Claims",0
"50232","U4988878","Pay_Claims",2
"50233","E8031733","Pay_Claims",0
"50234","Y4314855","Pay_Claims",0
"50235","U9764722","Pay_Claims",0
"50236","C7088428","Pay_Claims",0
"50237","A1428246","Pay_Claims",0
"50238","T8543682","Pay_Claims",111
"50239","N4742855","Pay_Claims",0
"50240","I7790923","Pay_Claims",0
"50241","N2436079","Pay_Claims",31
"50242","P2176887","Pay_Claims",0
"50243","J9373986","Pay_Claims",0
"50244","M8299748","Pay_Claims",11
"50245","G6091077","Pay_Claims",0
"50246","O3242859","Pay_Claims",0
"50247","O9319436","Pay_Claims",0
"50248","M9805235","Pay_Claims",346
"50249","B8125475","Pay_Claims",1
"50250","I5271963","Pay_Claims",0
"50251","B7537986","Pay_Claims",0
"50252","A6838807","Pay_Claims",2
"50253","K2488803","Pay_Claims",0
"50254","C4013320","Pay_Claims",0
"50255","E9650538","Pay_Claims",0
"50256","I1704549","Pay_Claims",0
"50257","U8125235","Pay_Claims",0
"50258","S7643071","Pay_Claims",5
"50259","G8506228","Pay_Claims",0
"50260","X3406447","Pay_Claims",0
"50261","R9285932","Pay_Claims",0
"50262","Z0778796","Pay_Claims",0
"50263","D4084512","Pay_Claims",0
"50264","F4254643","Pay_Claims",0
"50265","A0439373","Pay_Claims",22
"50266","E3273409","Pay_Claims",0
"50267","O1183964","Pay_Claims",1
"50268","Y3496223","Pay_Claims",0
"50269","N1639868","Pay_Claims",0
"50270","K2015063","Pay_Claims",0
"50271","O4357068","Pay_Claims",0
"50272","R1672441","Pay_Claims",0
"50273","I2917528","Pay_Claims",0
"50274","A3932116","Pay_Claims",0
"50275","X4021315","Pay_Claims",136
"50276","X6183932","Pay_Claims",46
"50277","W5865138","Pay_Claims",0
"50278","M1356460","Pay_Claims",13
"50279","I9957491","Pay_Claims",0
"50280","V1924555","Pay_Claims",0
"50281","I3281609","Pay_Claims",0
"50282","Y8389860","Pay_Claims",1
"50283","F8612433","Pay_Claims",369
"50284","K6726000","Pay_Claims",0
"50285","M1803544","Pay_Claims",0
"50286","F6602923","Pay_Claims",1
"50287","K0665594","Pay_Claims",0
"50288","Z4132387","Pay_Claims",1
"50289","K0758919","Pay_Claims",0
"50290","W2362105","Pay_Claims",0
"50291","N4760436","Pay_Claims",0
"50292","C8767288","Pay_Claims",0
"50293","P8954588","Pay_Claims",0
"50294","T1129119","Pay_Claims",90
"50295","E9970374","Pay_Claims",1
"50296","R9218533","Pay_Claims",0
"50297","J3438819","Pay_Claims",268
"50298","Z8801945","Pay_Claims",0
"50299","D5747388","Pay_Claims",0
"50300","D8411455","Pay_Claims",35
"50301","U4557731","Pay_Claims",110
"50302","U0917011","Pay_Claims",0
"50303","R7347591","Pay_Claims",0
"50304","P5985516","Pay_Claims",0
"50305","J4185171","Pay_Claims",0
"50306","Y4760475","Pay_Claims",37
"50307","G4427270","Pay_Claims",0
"50308","A7835524","Pay_Claims",1
"50309","K3558561","Pay_Claims",93
"50310","J4866166","Pay_Claims",1
"50311","T1628444","Pay_Claims",0
"50312","F3455813","Pay_Claims",1
"50313","M0598002","Pay_Claims",129
"50314","C5312876","Pay_Claims",1
"50315","M3256838","Pay_Claims",1
"50316","Y4685435","Pay_Claims",32
"50317","C7451285","Pay_Claims",0
"50318","P5769362","Pay_Claims",0
"50319","W2149880","Pay_Claims",0
"50320","A0778449","Pay_Claims",0
